customer_id,recency,frequency,monetary,rfm_score,customer_segment
16326,5,24,4826.99,555,Champions
14191,1,15,4817.66,555,Champions
15002,115,9,4817.28,355,Loyal Customers
13875,53,14,4814.37,455,Loyal Customers
13124,89,4,4782.45,345,Loyal Customers
15187,1,16,4777.18,555,Champions
13988,19,8,4757.8,555,Champions
12955,1,11,4757.16,555,Champions
17829,298,5,4756.74,245,Loyal Customers
17082,33,6,4732.03,445,Loyal Customers
14235,75,9,4717.99,355,Loyal Customers
15271,7,24,4709.54,555,Champions
13958,379,8,4709.2300000000005,255,Loyal Customers
12589,28,8,4695.66,455,Loyal Customers
17050,96,11,4691.79,355,Loyal Customers
15410,84,10,4685.72,355,Loyal Customers
13527,33,12,4683.74,455,Loyal Customers
17400,126,8,4677.05,355,Loyal Customers
16858,368,10,4668.28,255,Loyal Customers
13971,18,14,4667.57,555,Champions
18097,7,11,4663.32,555,Champions
16293,21,15,4657.95,455,Loyal Customers
15123,7,5,4656.17,545,Loyal Customers
15484,1,6,4656.0,545,Loyal Customers
12916,138,7,4654.0199999999995,345,Loyal Customers
14466,29,13,4646.9,455,Loyal Customers
12578,21,4,4642.45,445,Loyal Customers
17442,36,15,4620.3,455,Loyal Customers
14685,576,8,4619.79,155,Loyal Customers
12782,4,11,4618.24,555,Champions
14441,0,11,4611.6900000000005,555,Champions
15245,134,8,4610.84,355,Loyal Customers
12553,8,12,4608.75,555,Champions
13851,95,8,4606.46,355,Loyal Customers
18257,39,12,4600.15,455,Loyal Customers
14514,61,9,4598.9800000000005,355,Loyal Customers
17188,11,13,4592.93,555,Champions
16125,367,14,4587.65,255,Loyal Customers
17508,280,8,4579.23,255,Loyal Customers
17754,0,13,4577.53,555,Champions
15416,64,7,4572.82,345,Loyal Customers
13491,51,27,4566.56,455,Loyal Customers
14701,10,15,4562.09,555,Champions
17613,22,14,4559.15,455,Loyal Customers
13510,1,11,4558.29,555,Champions
15365,25,13,4557.13,455,Loyal Customers
14648,416,15,4546.86,155,Loyal Customers
13571,12,26,4546.54,555,Champions
18069,26,11,4540.56,455,Loyal Customers
12598,9,11,4534.09,555,Champions
14001,45,9,4530.09,455,Loyal Customers
14290,11,8,4516.56,555,Champions
17308,393,2,4511.76,235,Regular
15680,9,10,4507.58,555,Champions
15764,88,8,4503.08,355,Loyal Customers
14625,196,11,4497.88,255,Loyal Customers
15122,114,11,4497.47,355,Loyal Customers
18064,133,11,4495.03,355,Loyal Customers
17220,24,21,4481.75,455,Loyal Customers
16912,28,15,4480.31,455,Loyal Customers
12627,10,7,4478.53,545,Loyal Customers
13435,5,9,4475.2300000000005,555,Champions
14341,45,18,4467.32,455,Loyal Customers
16081,56,8,4460.18,455,Loyal Customers
15240,44,12,4459.98,455,Loyal Customers
17682,10,11,4456.78,555,Champions
18093,93,8,4452.71,355,Loyal Customers
16098,87,14,4448.1,355,Loyal Customers
13982,39,9,4445.59,455,Loyal Customers
16218,29,13,4439.97,455,Loyal Customers
17722,96,5,4430.36,345,Loyal Customers
12349,18,4,4428.69,545,Loyal Customers
15845,17,11,4426.28,555,Champions
16563,53,6,4422.76,445,Loyal Customers
17412,2,16,4417.52,555,Champions
17138,275,7,4417.27,245,Loyal Customers
16626,0,17,4413.1,555,Champions
16283,5,8,4403.82,555,Champions
14211,53,18,4402.29,455,Loyal Customers
15861,12,12,4401.79,555,Champions
15203,25,15,4400.18,455,Loyal Customers
16150,42,10,4395.59,455,Loyal Customers
13505,72,4,4393.63,345,Loyal Customers
13880,21,17,4391.66,455,Loyal Customers
16732,31,4,4387.64,445,Loyal Customers
16749,591,2,4387.08,135,Regular
18272,2,9,4385.9800000000005,555,Champions
16455,63,11,4384.37,355,Loyal Customers
15708,40,9,4378.72,455,Loyal Customers
17372,40,28,4377.56,455,Loyal Customers
16118,652,1,4376.25,125,Regular
12523,19,23,4372.15,555,Champions
13297,7,7,4368.62,545,Loyal Customers
12752,81,1,4366.78,325,Regular
12917,128,6,4359.2,345,Loyal Customers
14482,18,12,4357.91,555,Champions
15633,509,13,4352.46,155,Loyal Customers
12408,32,8,4340.7699999999995,455,Loyal Customers
18077,8,18,4338.56,555,Champions
16241,9,16,4329.31,555,Champions
16072,288,4,4328.89,245,Loyal Customers
14854,78,11,4322.86,355,Loyal Customers
12370,51,7,4320.31,445,Loyal Customers
16477,63,11,4320.02,355,Loyal Customers
14334,16,12,4318.48,555,Champions
18259,24,7,4318.2,445,Loyal Customers
15493,32,9,4314.9800000000005,455,Loyal Customers
12967,358,3,4306.92,235,Regular
12928,35,12,4304.89,455,Loyal Customers
17937,8,7,4301.22,545,Loyal Customers
18230,9,9,4291.06,555,Champions
17930,35,13,4275.22,455,Loyal Customers
16712,9,13,4266.99,555,Champions
14239,43,21,4263.17,455,Loyal Customers
14047,8,14,4255.03,555,Champions
16743,29,14,4253.26,455,Loyal Customers
12360,52,8,4252.89,455,Loyal Customers
16571,26,10,4248.74,455,Loyal Customers
12935,2,15,4243.86,555,Champions
18079,45,5,4242.75,445,Loyal Customers
17728,3,5,4238.76,545,Loyal Customers
13911,57,20,4234.99,455,Loyal Customers
16875,67,11,4234.53,355,Loyal Customers
17673,1,13,4233.58,555,Champions
15518,64,15,4218.94,355,Loyal Customers
15752,39,9,4207.54,455,Loyal Customers
15804,0,13,4206.39,555,Champions
15050,25,5,4193.79,445,Loyal Customers
17218,4,18,4192.68,555,Champions
14868,3,12,4184.01,555,Champions
17738,19,13,4183.56,555,Champions
18287,42,7,4182.99,445,Loyal Customers
17526,4,12,4166.04,555,Champions
18194,82,6,4162.04,345,Loyal Customers
14740,197,11,4161.06,255,Loyal Customers
12653,148,3,4160.83,335,Regular
13461,38,6,4160.0,445,Loyal Customers
17646,219,12,4149.79,255,Loyal Customers
16209,88,9,4146.78,355,Loyal Customers
12569,2,32,4124.69,555,Champions
13450,26,13,4120.04,455,Loyal Customers
16928,80,29,4113.23,355,Loyal Customers
17287,26,21,4111.96,455,Loyal Customers
14408,10,11,4109.77,555,Champions
14878,12,25,4105.24,555,Champions
13421,40,8,4103.12,455,Loyal Customers
14566,110,4,4092.0,345,Loyal Customers
13048,14,9,4084.21,555,Champions
12876,57,4,4081.79,445,Loyal Customers
15024,9,16,4075.5099999999998,555,Champions
17618,5,11,4073.2400000000002,555,Champions
14913,35,8,4073.13,455,Loyal Customers
15572,4,10,4068.67,555,Champions
12371,44,5,4067.38,445,Loyal Customers
14025,464,8,4057.9,155,Loyal Customers
15571,11,14,4051.63,555,Champions
17083,109,9,4049.79,355,Loyal Customers
17211,26,13,4046.65,455,Loyal Customers
12840,143,7,4041.97,345,Loyal Customers
16791,29,15,4038.69,455,Loyal Customers
14824,10,10,4022.9100000000003,555,Champions
15665,168,5,4015.12,345,Loyal Customers
12726,28,11,4014.6,455,Loyal Customers
15782,9,4,4014.1,545,Loyal Customers
12721,31,8,4013.08,455,Loyal Customers
17019,11,11,4012.2,555,Champions
13895,28,6,4008.52,445,Loyal Customers
14547,3,8,4007.54,555,Champions
13542,376,17,4006.17,255,Loyal Customers
16841,36,12,4006.06,455,Loyal Customers
17307,395,11,3999.8900000000003,255,Loyal Customers
13126,4,13,3998.25,555,Champions
16719,14,14,3973.3,555,Champions
16771,33,10,3967.6,455,Loyal Customers
17954,5,19,3966.05,555,Champions
15858,15,13,3960.37,555,Champions
14817,200,7,3959.86,245,Loyal Customers
15983,22,8,3958.82,455,Loyal Customers
17667,66,9,3950.7,355,Loyal Customers
14465,246,11,3946.03,255,Loyal Customers
12473,29,5,3938.55,445,Loyal Customers
15051,23,9,3935.16,455,Loyal Customers
15819,49,10,3934.79,455,Loyal Customers
13037,138,12,3914.9500000000003,355,Loyal Customers
14498,42,10,3911.27,455,Loyal Customers
12853,134,11,3907.5,355,Loyal Customers
15696,33,13,3906.57,455,Loyal Customers
13995,15,14,3902.01,555,Champions
12388,15,8,3901.11,555,Champions
15823,372,3,3897.17,235,Regular
15811,22,7,3890.52,445,Loyal Customers
12358,1,5,3887.07,545,Loyal Customers
14744,16,14,3885.08,555,Champions
15288,43,10,3883.13,455,Loyal Customers
13446,430,11,3881.89,155,Loyal Customers
14655,8,7,3878.51,545,Loyal Customers
15067,78,5,3877.88,345,Loyal Customers
18073,114,12,3877.52,355,Loyal Customers
15195,2,1,3861.0,525,Regular
14565,95,5,3859.2200000000003,345,Loyal Customers
14532,236,11,3859.18,255,Loyal Customers
16440,7,6,3856.9700000000003,545,Loyal Customers
16057,16,10,3854.85,555,Champions
13213,56,11,3851.52,455,Loyal Customers
16341,24,7,3850.79,445,Loyal Customers
16466,33,15,3838.59,455,Loyal Customers
13357,257,5,3838.36,245,Loyal Customers
17659,17,14,3834.79,555,Champions
13481,45,11,3830.84,455,Loyal Customers
15704,140,6,3817.96,345,Loyal Customers
12597,19,4,3811.22,445,Loyal Customers
15421,58,10,3805.34,455,Loyal Customers
16636,438,4,3802.04,145,Loyal Customers
17071,28,13,3801.2000000000003,455,Loyal Customers
16128,17,11,3801.05,555,Champions
14540,9,11,3795.34,555,Champions
15827,73,28,3794.07,355,Loyal Customers
16950,56,10,3784.37,455,Loyal Customers
12619,16,10,3781.38,555,Champions
14309,8,11,3780.81,555,Champions
15494,21,5,3780.05,445,Loyal Customers
14649,4,9,3775.31,555,Champions
17293,8,17,3774.23,555,Champions
15834,70,7,3772.9900000000002,345,Loyal Customers
15532,25,10,3771.9,455,Loyal Customers
18168,176,16,3770.27,355,Loyal Customers
15079,212,11,3767.35,255,Loyal Customers
17173,5,8,3766.6,555,Champions
12670,10,7,3760.29,545,Loyal Customers
12530,59,9,3759.26,355,Loyal Customers
17096,15,11,3759.18,555,Champions
17553,129,4,3757.6,345,Loyal Customers
14409,71,9,3756.09,355,Loyal Customers
13305,4,16,3754.71,555,Champions
14515,17,12,3749.26,555,Champions
12623,276,7,3747.84,245,Loyal Customers
15370,40,8,3739.0099999999998,455,Loyal Customers
15351,12,10,3738.29,555,Champions
16539,2,10,3732.01,555,Champions
15255,66,9,3729.42,355,Loyal Customers
12502,95,5,3723.87,345,Loyal Customers
16772,423,3,3723.55,135,Regular
16240,24,2,3718.8,435,Regular
14364,108,8,3717.35,355,Loyal Customers
14593,21,12,3712.0099999999998,455,Loyal Customers
12737,498,2,3710.5,135,Regular
16983,12,11,3710.22,555,Champions
14776,51,15,3708.3,455,Loyal Customers
16094,11,11,3695.56,555,Champions
12857,210,6,3688.0,245,Loyal Customers
12872,326,12,3685.4900000000002,255,Loyal Customers
12468,187,5,3670.74,345,Loyal Customers
15953,15,18,3669.5499999999997,555,Champions
14640,24,10,3667.06,455,Loyal Customers
16444,46,17,3656.58,455,Loyal Customers
17655,10,9,3652.48,555,Champions
14857,59,7,3651.851,345,Loyal Customers
17848,81,30,3650.9,355,Loyal Customers
13632,24,8,3648.15,455,Loyal Customers
16718,369,5,3647.53,245,Loyal Customers
17063,21,13,3638.53,455,Loyal Customers
14770,232,8,3637.64,255,Loyal Customers
16748,17,14,3637.33,555,Champions
16053,32,6,3634.84,445,Loyal Customers
17528,1,8,3628.5,545,Loyal Customers
14882,26,14,3628.15,455,Loyal Customers
14653,1,12,3614.54,555,Champions
16503,106,11,3614.34,355,Loyal Customers
15505,52,5,3610.96,445,Loyal Customers
15113,9,3,3609.33,535,Regular
15791,43,5,3608.34,445,Loyal Customers
18242,72,8,3605.21,345,Loyal Customers
13750,53,11,3602.1800000000003,455,Loyal Customers
12963,8,12,3601.59,555,Champions
16325,46,12,3597.5,455,Loyal Customers
17422,16,11,3594.76,555,Champions
15569,103,10,3586.35,355,Loyal Customers
14132,2,11,3586.0299999999997,555,Champions
17679,52,7,3577.61,445,Loyal Customers
17311,78,6,3566.56,345,Loyal Customers
18219,2,17,3562.89,555,Champions
14737,3,4,3554.17,545,Loyal Customers
15222,318,11,3550.91,255,Loyal Customers
14503,3,6,3543.26,545,Loyal Customers
12645,33,8,3539.3,445,Loyal Customers
16395,60,14,3537.85,355,Loyal Customers
17924,11,8,3536.7000000000003,545,Loyal Customers
15059,40,19,3523.57,455,Loyal Customers
16336,420,4,3517.69,145,Loyal Customers
16360,4,6,3512.53,545,Loyal Customers
17768,8,7,3509.51,545,Loyal Customers
16347,11,11,3509.41,555,Champions
14898,23,14,3507.81,455,Loyal Customers
18044,4,18,3505.61,555,Champions
14934,81,5,3503.5,345,Loyal Customers
13929,169,11,3494.1,355,Loyal Customers
13577,25,11,3489.28,455,Loyal Customers
15306,64,9,3484.73,355,Loyal Customers
17597,213,5,3484.09,245,Loyal Customers
12631,57,6,3481.57,445,Loyal Customers
17913,58,14,3479.64,455,Loyal Customers
15380,8,11,3479.0600000000004,555,Champions
15712,9,12,3472.4100000000003,555,Champions
13849,51,5,3469.3,445,Loyal Customers
14533,24,11,3466.37,455,Loyal Customers
15356,31,13,3464.95,455,Loyal Customers
16271,2,10,3463.02,555,Champions
14837,89,9,3460.32,355,Loyal Customers
13536,1,7,3448.29,545,Loyal Customers
13313,22,12,3445.32,455,Loyal Customers
15974,39,7,3442.15,445,Loyal Customers
16208,44,10,3440.45,455,Loyal Customers
17725,16,11,3439.08,555,Champions
17931,134,14,3437.29,355,Loyal Customers
12609,78,9,3435.86,355,Loyal Customers
15676,18,3,3435.76,535,Regular
16045,119,8,3434.93,345,Loyal Customers
15916,16,13,3427.17,555,Champions
12377,315,4,3426.32,245,Loyal Customers
17876,399,3,3424.02,235,Regular
16281,72,3,3424.02,335,Regular
15373,8,17,3421.39,555,Champions
13031,407,5,3419.27,245,Loyal Customers
14217,1,23,3416.89,555,Champions
14215,11,9,3416.33,555,Champions
13979,73,7,3416.23,345,Loyal Customers
14673,3,7,3410.81,545,Loyal Customers
15058,25,16,3410.03,455,Loyal Customers
13437,14,7,3408.06,545,Loyal Customers
13425,108,5,3403.63,345,Loyal Customers
13823,18,7,3403.4500000000003,545,Loyal Customers
15114,30,12,3400.12,455,Loyal Customers
12838,33,10,3398.48,455,Loyal Customers
16067,562,3,3395.29,135,Regular
13246,18,11,3387.43,555,Champions
17723,127,7,3378.4,345,Loyal Customers
13135,196,2,3371.45,235,Regular
13707,267,5,3365.86,245,Loyal Customers
13285,23,6,3364.59,445,Loyal Customers
13786,367,6,3358.94,245,Loyal Customers
15538,537,6,3358.4,145,Loyal Customers
14608,4,11,3352.94,555,Champions
16818,10,11,3349.57,555,Champions
17183,7,6,3347.31,545,Loyal Customers
15265,151,4,3345.64,345,Loyal Customers
12424,162,4,3340.03,345,Loyal Customers
13848,92,8,3335.0,345,Loyal Customers
14344,127,20,3333.7000000000003,355,Loyal Customers
14064,29,15,3332.42,455,Loyal Customers
16351,332,13,3330.0299999999997,255,Loyal Customers
17774,96,9,3328.05,355,Loyal Customers
15065,37,5,3326.86,445,Loyal Customers
12865,26,4,3323.47,445,Loyal Customers
13291,155,11,3320.84,355,Loyal Customers
13611,89,10,3319.53,355,Loyal Customers
14161,215,7,3318.88,245,Loyal Customers
13431,67,8,3316.2400000000002,345,Loyal Customers
13824,32,12,3314.76,455,Loyal Customers
13131,23,7,3313.77,445,Loyal Customers
14451,60,12,3308.77,355,Loyal Customers
16365,17,15,3307.2,555,Champions
14506,17,7,3290.67,545,Loyal Customers
13650,16,10,3288.0,555,Champions
15632,15,8,3285.31,545,Loyal Customers
14507,23,11,3284.43,455,Loyal Customers
14285,21,8,3284.42,445,Loyal Customers
18188,15,6,3280.59,545,Loyal Customers
15978,77,3,3279.42,335,Regular
14293,3,9,3267.9300000000003,555,Champions
13214,417,7,3264.23,145,Loyal Customers
15057,275,5,3255.96,245,Loyal Customers
12770,210,2,3246.45,235,Regular
16612,32,9,3245.43,455,Loyal Customers
14669,241,7,3243.93,245,Loyal Customers
15140,52,8,3243.69,445,Loyal Customers
17353,129,4,3242.0,345,Loyal Customers
15625,103,9,3236.4,355,Loyal Customers
15602,8,16,3230.51,555,Champions
16101,70,4,3229.16,345,Loyal Customers
16059,65,12,3217.77,355,Loyal Customers
16515,52,10,3216.3,455,Loyal Customers
13268,17,11,3214.69,555,Champions
12951,8,15,3213.7200000000003,555,Champions
16918,49,16,3213.29,455,Loyal Customers
13804,30,9,3208.52,455,Loyal Customers
16107,17,7,3204.1600000000003,545,Loyal Customers
17147,22,9,3199.95,455,Loyal Customers
14315,44,8,3197.82,445,Loyal Customers
15027,30,10,3195.6,455,Loyal Customers
13868,7,2,3192.54,535,Regular
13397,72,10,3191.87,355,Loyal Customers
16933,1,9,3181.25,555,Champions
12456,44,3,3181.04,435,Regular
17228,15,13,3177.24,555,Champions
15353,254,7,3175.95,245,Loyal Customers
17621,21,6,3175.12,445,Loyal Customers
16837,31,11,3170.98,455,Loyal Customers
17640,86,6,3168.94,345,Loyal Customers
13052,212,7,3168.53,245,Loyal Customers
16041,30,3,3166.4,435,Regular
14963,9,12,3164.48,555,Champions
16584,80,5,3163.67,345,Loyal Customers
16400,94,9,3159.44,355,Loyal Customers
15031,4,14,3156.58,555,Champions
12976,211,8,3156.38,245,Loyal Customers
14748,29,10,3152.32,455,Loyal Customers
14306,51,6,3151.4,445,Loyal Customers
17090,4,13,3149.48,555,Champions
15614,437,4,3147.36,145,Loyal Customers
17702,30,6,3144.04,445,Loyal Customers
17354,50,4,3143.46,445,Loyal Customers
14978,72,10,3142.14,355,Loyal Customers
15095,103,10,3141.64,355,Loyal Customers
17530,1,12,3141.51,555,Champions
14897,7,8,3140.54,545,Loyal Customers
13742,16,12,3131.02,555,Champions
15596,100,9,3130.04,355,Loyal Customers
14044,26,10,3123.1,455,Loyal Customers
15199,59,10,3122.4,355,Loyal Customers
17145,512,4,3120.91,145,Loyal Customers
13685,2,7,3119.44,545,Loyal Customers
14700,32,5,3116.26,445,Loyal Customers
13692,24,5,3114.4,445,Loyal Customers
13772,33,8,3114.22,445,Loyal Customers
13538,43,12,3112.73,455,Loyal Customers
16678,2,12,3109.99,555,Champions
17870,2,13,3108.15,555,Champions
12909,39,8,3103.19,445,Loyal Customers
15491,95,6,3100.09,345,Loyal Customers
13464,58,6,3097.64,445,Loyal Customers
12937,15,9,3097.61,555,Champions
15105,18,9,3094.91,555,Champions
12849,31,6,3090.56,445,Loyal Customers
14312,46,11,3090.29,455,Loyal Customers
17552,60,12,3085.29,355,Loyal Customers
12511,428,1,3084.02,125,Regular
17929,11,12,3082.1,555,Champions
16007,47,7,3075.14,445,Loyal Customers
17884,3,20,3072.89,555,Champions
13647,9,8,3071.68,545,Loyal Customers
12469,522,2,3070.54,135,Regular
13631,99,11,3070.42,355,Loyal Customers
14038,78,5,3069.88,345,Loyal Customers
13196,11,7,3068.84,545,Loyal Customers
13077,1,11,3064.67,555,Champions
14456,5,9,3062.4,555,Champions
16120,59,6,3056.91,345,Loyal Customers
16775,10,16,3056.89,555,Champions
15716,145,11,3056.81,355,Loyal Customers
15241,66,11,3050.16,355,Loyal Customers
16560,26,8,3048.38,445,Loyal Customers
14916,70,8,3042.95,345,Loyal Customers
15967,23,12,3041.6,455,Loyal Customers
15754,51,9,3037.61,455,Loyal Customers
13557,28,13,3032.26,455,Loyal Customers
13485,233,11,3019.2200000000003,255,Loyal Customers
15965,17,13,3013.09,555,Champions
13963,308,17,3011.87,255,Loyal Customers
12754,235,3,3010.74,235,Regular
14590,424,20,3006.62,155,Loyal Customers
17032,547,8,3004.6,145,Loyal Customers
14226,28,6,3002.53,445,Loyal Customers
14621,1,9,3000.57,555,Champions
13635,67,4,2999.16,345,Loyal Customers
15810,78,8,2999.04,345,Loyal Customers
15182,154,11,2998.952,355,Loyal Customers
15611,9,26,2997.28,555,Champions
12457,66,8,2995.91,345,Loyal Customers
17961,21,100,2995.54,455,Loyal Customers
12854,78,7,2994.02,345,Loyal Customers
15687,8,9,2993.1,555,Champions
16012,35,5,2989.79,445,Loyal Customers
15681,25,14,2989.7,455,Loyal Customers
12374,25,4,2989.22,445,Loyal Customers
18241,9,21,2986.9900000000002,555,Champions
15329,39,11,2984.33,455,Loyal Customers
14544,24,3,2982.43,435,Regular
17692,127,12,2975.8,355,Loyal Customers
16383,74,7,2974.84,345,Loyal Customers
16416,26,9,2972.88,455,Loyal Customers
13012,9,11,2972.83,554,Loyal Customers
13110,31,12,2957.4700000000003,454,Loyal Customers
16736,505,5,2956.56,144,Loyal Customers
12826,2,12,2955.75,554,Loyal Customers
12877,3,20,2955.17,554,Loyal Customers
13764,70,6,2953.26,344,Loyal Customers
14867,185,16,2952.06,354,Loyal Customers
13253,156,4,2951.11,344,Loyal Customers
15757,65,6,2940.36,344,Loyal Customers
17444,147,3,2940.04,334,Regular
17588,100,7,2939.55,344,Loyal Customers
15235,217,16,2937.81,254,Loyal Customers
14524,31,13,2933.71,454,Loyal Customers
12635,89,4,2930.41,344,Loyal Customers
15312,75,12,2930.19,354,Loyal Customers
15862,8,13,2928.29,554,Loyal Customers
13890,1,14,2927.38,554,Loyal Customers
